Unnamed: 0,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4,mean,std,median,max,min,20_число,21_число,22_число,23_число,y
2015-05-17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,111657.14285714286,52468.684537945825,93100.0,215500.0,51000.0,0,0,0,0,78200.0
2015-05-18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,109828.57142857143,53521.077290029694,93100.0,215500.0,51000.0,0,0,0,0,98300.0
2015-05-19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,112171.42857142857,52442.848711258994,98300.0,215500.0,51000.0,0,0,0,0,137700.0
2015-05-20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,101057.14285714286,30582.503556921885,98300.0,137700.0,51000.0,1,0,0,0,584300.0
2015-05-21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165914.2857142857,186563.26387735354,98300.0,584300.0,51000.0,0,1,0,0,1461600.0
2015-05-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,357742.85714285716,520869.37216267816,98300.0,1461600.0,51000.0,0,0,1,1,532900.0
2015-05-23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,420571.4285714286,510039.47466278076,137700.0,1461600.0,51000.0,0,0,0,0,358400.0
2015-05-24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,464485.71428571426,485562.31810335576,358400.0,1461600.0,78200.0,0,0,0,0,124700.0
2015-05-25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,471128.5714285714,479679.29812283826,358400.0,1461600.0,98300.0,0,0,0,0,216800.0
2015-05-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,488057.14285714284,466231.2046511643,358400.0,1461600.0,124700.0,0,0,0,0,282000.0
2015-05-27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,508671.4285714286,451103.091374487,358400.0,1461600.0,124700.0,0,0,0,0,239400.0
2015-05-28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,459400.0,460209.6804718472,282000.0,1461600.0,124700.0,0,0,0,0,163200.0
2015-05-29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,273914.28571428574,137387.9231540061,239400.0,532900.0,124700.0,0,0,0,0,244000.0
2015-05-30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,232642.85714285713,76540.40016319821,239400.0,358400.0,124700.0,0,0,0,0,183600.0
2015-05-31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,207671.42857142858,53814.394427687286,216800.0,282000.0,124700.0,0,0,0,0,77000.0
2015-06-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,200857.14285714287,67381.57159398883,216800.0,282000.0,77000.0,0,0,0,0,126400.0
2015-06-02,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,187942.85714285713,72300.18112339583,183600.0,282000.0,77000.0,0,0,0,0,122500.0
2015-06-03,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,165157.14285714287,62136.40524799054,163200.0,244000.0,77000.0,0,0,0,0,496900.0
2015-06-04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,201942.85714285713,140377.2281763529,163200.0,496900.0,77000.0,0,0,0,0,113100.0
2015-06-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,194785.7142857143,143914.36607199578,126400.0,496900.0,77000.0,0,0,0,0,155100.0
2015-06-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,182085.7142857143,142765.51204184812,126400.0,496900.0,77000.0,0,0,0,0,137400.0
2015-06-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,175485.7142857143,143748.36148134377,126400.0,496900.0,77000.0,0,0,0,0,43300.0
2015-06-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,170671.42857142858,148095.09010863717,126400.0,496900.0,43300.0,0,0,0,0,61500.0
2015-06-09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,161400.0,153269.72956197074,122500.0,496900.0,43300.0,0,0,0,0,79700.0
2015-06-10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,155285.7142857143,155911.11173327063,113100.0,496900.0,43300.0,0,0,0,0,102200.0
2015-06-11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,98900.0,40232.615293229035,102200.0,155100.0,43300.0,0,0,0,0,73500.0
2015-06-12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,93242.85714285714,40684.716915272045,79700.0,155100.0,43300.0,0,0,0,0,105800.0
2015-06-13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,86200.0,31399.681527041517,79700.0,137400.0,43300.0,0,0,0,0,62700.0
2015-06-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75528.57142857143,22543.640218148994,73500.0,105800.0,43300.0,0,0,0,0,38400.0
2015-06-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74828.57142857143,23754.698783300635,73500.0,105800.0,38400.0,0,0,0,0,84300.0
2015-06-16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,78085.71428571429,23178.68478950131,79700.0,105800.0,38400.0,0,0,0,0,33200.0
2015-06-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71442.85714285714,28655.241355509243,73500.0,105800.0,33200.0,0,0,0,0,82600.0
2015-06-18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68642.85714285714,25981.843477240414,73500.0,105800.0,33200.0,0,0,0,0,37100.0
2015-06-19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63442.857142857145,28379.62045451782,62700.0,105800.0,33200.0,1,1,0,0,793000.0
2015-06-20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,161614.2857142857,279233.62636909925,62700.0,793000.0,33200.0,0,0,0,0,107500.0
2015-06-21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,168014.2857142857,277093.8795701517,82600.0,793000.0,33200.0,0,0,0,0,75400.0
2015-06-22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,173300.0,274550.56607724004,82600.0,793000.0,33200.0,0,0,1,0,402300.0
2015-06-23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,218728.57142857142,283531.83074853994,82600.0,793000.0,33200.0,0,0,0,1,321500.0
2015-06-24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,259914.2857142857,272827.50001036265,107500.0,793000.0,37100.0,0,0,0,0,316100.0
2015-06-25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,293271.4285714286,261577.47554842214,316100.0,793000.0,37100.0,0,0,0,0,522200.0
2015-06-26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,362571.4285714286,246205.779205699,321500.0,793000.0,75400.0,0,0,0,0,374000.0
2015-06-27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,302714.28571428574,159940.31624923224,321500.0,522200.0,75400.0,0,0,0,0,178900.0
2015-06-28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,312914.28571428574,147183.84681039024,321500.0,522200.0,75400.0,0,0,0,0,20000.0
2015-06-29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,305000.0,162750.21761378078,321500.0,522200.0,20000.0,0,0,0,0,74300.0
2015-06-30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,258142.85714285713,176687.9816431851,316100.0,522200.0,20000.0,0,0,0,0,209300.0
2015-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,242114.2857142857,175064.2494302337,209300.0,522200.0,20000.0,0,0,0,0,241700.0
2015-07-02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,231485.7142857143,172056.4193181152,209300.0,522200.0,20000.0,0,0,0,0,107300.0
2015-07-03,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,172214.2857142857,118276.54640109795,178900.0,374000.0,20000.0,0,0,0,0,50400.0
2015-07-04,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125985.71428571429,84752.31419792859,107300.0,241700.0,20000.0,0,0,0,0,67500.0
2015-07-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110071.42857142857,83611.73590442925,74300.0,241700.0,20000.0,0,0,0,0,40800.0
2015-07-06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113042.85714285714,80176.26118211362,74300.0,241700.0,40800.0,0,0,0,0,82200.0
2015-07-07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,114171.42857142857,79593.5029652883,82200.0,241700.0,40800.0,0,0,0,0,174700.0
2015-07-08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109228.57142857143,73545.89755804664,82200.0,241700.0,40800.0,0,0,0,0,146700.0
2015-07-09,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95657.14285714286,50033.55064829832,82200.0,174700.0,40800.0,0,0,0,0,146200.0
2015-07-10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,101214.28571428571,53577.02954847103,82200.0,174700.0,40800.0,0,0,0,0,146900.0
2015-07-11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,115000.0,50658.59584841428,146200.0,174700.0,40800.0,0,0,0,0,102300.0
2015-07-12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119971.42857142857,46779.25873310405,146200.0,174700.0,40800.0,0,0,0,0,23200.0
2015-07-13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,117457.14285714286,51932.86875517759,146200.0,174700.0,23200.0,0,0,0,0,105500.0
2015-07-14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120785.71428571429,50007.48039281462,146200.0,174700.0,23200.0,0,0,0,0,79700.0
2015-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,107214.28571428571,45637.13504633851,105500.0,146900.0,23200.0,0,0,0,0,65700.0
2015-07-16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95642.85714285714,44203.1619209437,102300.0,146900.0,23200.0,0,0,0,0,118000.0
2015-07-17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91614.28571428571,39903.48475055454,102300.0,146900.0,23200.0,0,0,0,0,718800.0
2015-07-18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,173314.2857142857,242602.18073058975,102300.0,718800.0,23200.0,0,0,0,0,600600.0
2015-07-19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,244500.0,287284.1566579444,105500.0,718800.0,23200.0,0,0,0,0,306800.0
2015-07-20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,285014.28571428574,270373.4665764581,118000.0,718800.0,65700.0,1,0,0,0,657700.0
2015-07-21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,363900.0,289171.0681701513,306800.0,718800.0,65700.0,0,1,0,0,462700.0
2015-07-22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,418614.28571428574,261328.55073369056,462700.0,718800.0,65700.0,0,0,1,0,218300.0
2015-07-23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,440414.28571428574,231662.94070316417,462700.0,718800.0,118000.0,0,0,0,1,166700.0
2015-07-24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,447371.4285714286,220845.35852254633,462700.0,718800.0,166700.0,0,0,0,0,343100.0
2015-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,393700.0,186936.14774391009,343100.0,657700.0,166700.0,0,0,0,0,77100.0
2015-07-26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,318914.28571428574,194913.8136764668,306800.0,657700.0,77100.0,0,0,0,0,58200.0
2015-07-27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,283400.0,218687.2576687227,218300.0,657700.0,58200.0,0,0,0,0,199600.0
2015-07-28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,217957.14285714287,143693.70036229552,199600.0,462700.0,58200.0,0,0,0,0,167200.0
2015-07-29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,175742.85714285713,94947.50930808643,167200.0,343100.0,58200.0,0,0,0,0,212400.0
2015-07-30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,174900.0,94532.04042369076,167200.0,343100.0,58200.0,0,0,0,0,222300.0
2015-07-31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,182842.85714285713,96051.84116130116,199600.0,343100.0,58200.0,0,0,0,0,87600.0
2015-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,146342.85714285713,70022.42157915674,167200.0,222300.0,58200.0,0,0,0,0,80500.0
2015-08-02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,146828.57142857142,69471.69002036258,167200.0,222300.0,58200.0,0,0,0,0,62400.0
2015-08-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,147428.57142857142,68591.22184569499,167200.0,222300.0,62400.0,0,0,0,0,357600.0
2015-08-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,170000.0,104970.17036599637,167200.0,357600.0,62400.0,0,0,0,0,330200.0
2015-08-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,193285.7142857143,121087.46740230551,212400.0,357600.0,62400.0,0,0,0,0,120400.0
2015-08-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,180142.85714285713,123633.11122217959,120400.0,357600.0,62400.0,0,0,0,0,83800.0
2015-08-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,160357.14285714287,126803.83612944244,87600.0,357600.0,62400.0,0,0,0,0,157600.0
2015-08-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,170357.14285714287,122806.94683313246,120400.0,357600.0,62400.0,0,0,0,0,49700.0
2015-08-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,165957.14285714287,127041.72355493749,120400.0,357600.0,49700.0,0,0,0,0,23800.0
2015-08-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,160442.85714285713,132984.53365138304,120400.0,357600.0,23800.0,0,0,0,0,118000.0
2015-08-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,126214.28571428571,100696.4155034216,118000.0,330200.0,23800.0,0,0,0,0,166900.0
2015-08-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,102885.71428571429,53345.11625792054,118000.0,166900.0,23800.0,0,0,0,0,192500.0
2015-08-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,113185.71428571429,63318.702570707545,118000.0,192500.0,23800.0,0,0,0,0,122900.0
2015-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,118771.42857142857,62005.368431171715,122900.0,192500.0,23800.0,0,0,0,0,134700.0
2015-08-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,115500.0,60192.93978532392,122900.0,192500.0,23800.0,0,0,0,0,193900.0
2015-08-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,136100.0,58574.08414420976,134700.0,193900.0,23800.0,0,0,0,0,54900.0
2015-08-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,140542.85714285713,49039.97883165485,134700.0,193900.0,54900.0,0,0,0,0,57700.0
2015-08-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,131928.57142857142,58116.02516476856,134700.0,193900.0,54900.0,0,0,0,0,251300.0
2015-08-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,143985.7142857143,73341.38051085299,134700.0,251300.0,54900.0,0,0,0,0,244900.0
2015-08-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,151471.42857142858,81354.73176743939,134700.0,251300.0,54900.0,1,0,0,0,1263900.0
2015-08-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,314471.4285714286,426303.79509721155,193900.0,1263900.0,54900.0,0,1,1,1,682500.0
2015-08-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,392728.5714285714,437924.5662374803,244900.0,1263900.0,54900.0,0,0,0,0,580500.0
2015-08-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,447957.14285714284,433020.6879474418,251300.0,1263900.0,54900.0,0,0,0,0,413200.0
2015-08-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,499142.85714285716,398625.9309893706,413200.0,1263900.0,57700.0,0,0,0,0,290400.0
2015-08-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,532385.7142857143,363863.97837915254,413200.0,1263900.0,244900.0,0,0,0,0,260400.0
2015-08-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,533685.7142857143,362706.7659904316,413200.0,1263900.0,244900.0,0,0,0,0,284500.0
2015-08-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,539342.8571428572,357726.50100853463,413200.0,1263900.0,260400.0,0,0,0,0,256100.0
2015-08-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,395371.4285714286,172220.08897808238,290400.0,682500.0,256100.0,0,0,0,0,203900.0
2015-08-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,327000.0,128746.83167622497,284500.0,580500.0,203900.0,0,0,0,0,42000.0
2015-08-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,250071.42857142858,111796.83529041374,260400.0,413200.0,42000.0,0,0,0,0,36500.0
2015-08-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,196257.14285714287,110846.12242718444,256100.0,290400.0,36500.0,0,0,0,0,82100.0
2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,166500.0,109309.75863724534,203900.0,284500.0,36500.0,0,0,0,0,79400.0
2015-09-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,140642.85714285713,104706.57185905612,82100.0,284500.0,36500.0,0,0,0,0,128000.0
2015-09-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,118285.71428571429,83413.49668111817,82100.0,256100.0,36500.0,0,0,0,0,34000.0
2015-09-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86557.14285714286,61659.35606601535,79400.0,203900.0,34000.0,0,0,0,0,66000.0
2015-09-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,66857.14285714286,33535.74496676134,66000.0,128000.0,34000.0,0,0,0,0,60000.0
2015-09-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69428.57142857143,31965.435201456534,66000.0,128000.0,34000.0,0,0,0,0,38000.0
2015-09-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69642.85714285714,31711.925051558435,66000.0,128000.0,34000.0,0,0,0,0,153000.0
2015-09-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79771.42857142857,44923.999313119784,66000.0,153000.0,34000.0,0,0,0,0,90400.0
2015-09-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81342.85714285714,45100.88163006347,66000.0,153000.0,34000.0,0,0,0,0,189100.0
2015-09-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90071.42857142857,59309.82814243514,66000.0,189100.0,34000.0,0,0,0,0,91000.0
2015-09-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,98214.28571428571,54004.087146908685,90400.0,189100.0,38000.0,0,0,0,0,171500.0
2015-09-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,113285.71428571429,58082.76934890053,91000.0,189100.0,38000.0,0,0,0,0,45000.0
2015-09-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,111142.85714285714,60598.51090422112,91000.0,189100.0,38000.0,0,0,0,0,15000.0
2015-09-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,107857.14285714286,65639.2630758629,91000.0,189100.0,15000.0,0,0,0,0,309000.0
2015-09-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,130142.85714285714,100660.38375221082,91000.0,309000.0,15000.0,0,0,0,0,56000.0
2015-09-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,125228.57142857143,103717.3195804436,91000.0,309000.0,15000.0,0,0,0,0,212300.0
2015-09-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,128542.85714285714,106433.60774277242,91000.0,309000.0,15000.0,0,0,0,0,97300.0
2015-09-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,129442.85714285714,106089.31547117431,97300.0,309000.0,15000.0,1,0,0,0,72900.0
2015-09-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,115357.14285714286,106120.29113452183,72900.0,309000.0,15000.0,0,0,0,0,156800.0
2015-09-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,131328.57142857142,102103.60284674191,97300.0,309000.0,15000.0,0,0,0,0,54800.0
2015-09-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,137014.2857142857,95436.60074575295,97300.0,309000.0,54800.0,0,1,0,0,1371900.0
2015-09-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,288857.14285714284,481078.4303941258,97300.0,1371900.0,54800.0,0,0,1,0,952800.0
2015-09-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,416971.4285714286,526042.380150388,156800.0,1371900.0,54800.0,0,0,0,1,350600.0
2015-09-24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,436728.5714285714,519632.22158973676,156800.0,1371900.0,54800.0,0,0,0,0,382300.0
2015-09-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,477442.85714285716,499375.1123725956,350600.0,1371900.0,54800.0,0,0,0,0,149000.0
2015-09-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,488314.28571428574,489837.641226054,350600.0,1371900.0,54800.0,0,0,0,0,140400.0
2015-09-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,485971.4285714286,491723.108786119,350600.0,1371900.0,54800.0,0,0,0,0,183500.0
2015-09-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,504357.14285714284,475037.475213422,350600.0,1371900.0,140400.0,0,0,0,0,173700.0
2015-09-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,333185.71428571426,290278.4722099987,183500.0,952800.0,140400.0,0,0,0,0,192600.0
2015-09-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,224585.7142857143,99040.65543286229,183500.0,382300.0,140400.0,0,0,0,0,357700.0
2015-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,225600.0,100570.8042458953,183500.0,382300.0,140400.0,0,0,0,0,207200.0
2015-10-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,200585.7142857143,73132.970872042,183500.0,357700.0,140400.0,0,0,0,0,354000.0
2015-10-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,229871.42857142858,88470.2155960896,192600.0,357700.0,140400.0,0,0,0,0,211800.0
2015-10-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240071.42857142858,80161.33137379008,207200.0,357700.0,173700.0,0,0,0,0,103000.0
2015-10-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,228571.42857142858,94178.4956750668,207200.0,357700.0,103000.0,0,0,0,0,145400.0
2015-10-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,224528.57142857142,97476.26573146874,207200.0,357700.0,103000.0,0,0,0,0,96400.0
